depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,compound,AUC,ERBB2_expr,HER2_group
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),0.929069011921273,5.127798338365821,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),0.93888062624019,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),0.913432558065433,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),0.900401161590998,8.432587832060696,HER2_high
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),0.999257450780725,4.546999379348131,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),0.996167135794958,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CILOSTAMIDE (BRD:BRD-K28578425-001-07-0),0.936084180320865,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.849755983029704,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.904700717657152,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.7728413383588794,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.9232798435192516,6.273094358271646,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.8925816164096092,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.8533124090393599,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.6374815167323982,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.8915187117540756,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.8635515580202533,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.7913594286006712,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.9584217223544548,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.9561523046485588,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.8982034313437598,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.9117584009507388,4.596684735567345,HER2_mid
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.9658356754887164,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.902983884617375,6.285341180473159,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,RESMINOSTAT (BRD:BRD-K28822270-001-03-7),0.8929353701104146,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.99711505097604,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GENIPIN (BRD:BRD-K28824103-001-02-8),0.797229072999745,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.924934704979701,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.816389218542468,6.273094358271646,HER2_mid
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.811017103562696,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.858085047534465,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.875379485705484,5.314957492109641,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.875634978657276,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.773414424132027,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.844274659643201,5.40356427614107,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.790804271604168,3.5059925243950385,HER2_low
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.893572691518488,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.980223825894813,7.454776342678837,HER2_high
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",GENIPIN (BRD:BRD-K28824103-001-02-8),0.74529544403114,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.855614535938204,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.820305763670126,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.835896613127612,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,GENIPIN (BRD:BRD-K28824103-001-02-8),0.882517080816311,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.804546193676585,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",CD-437 (BRD:BRD-K28907958-001-04-3),0.756906233570225,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.823997338244963,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.722244873258068,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.723198593187694,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.77679729251025,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.584433919934089,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.765988118529239,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.683479279490028,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,CD-437 (BRD:BRD-K28907958-001-04-3),0.675300915227763,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.794132939989421,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.590096435966633,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.792561379801223,5.40356427614107,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.788425796792856,3.5059925243950385,HER2_low
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.635662175412754,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.843342199395419,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.749818296603612,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",CD-437 (BRD:BRD-K28907958-001-04-3),0.766498673904185,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.728547463656677,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.684756864505128,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.704449662933219,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CD-437 (BRD:BRD-K28907958-001-04-3),0.708907253462053,5.398114325909374,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",BVD-523 (BRD:BRD-K28965160-001-01-1),0.867306834549631,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.856713725135092,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.850530802505625,6.273094358271646,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.895057089971972,11.642241271184114,HER2_high
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,BVD-523 (BRD:BRD-K28965160-001-01-1),0.867986454304971,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.920129642780327,5.580531438155187,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.737183301884943,5.40356427614107,HER2_mid
ACH-000721,HMC18,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.831875781405942,3.5059925243950385,HER2_low
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.842031260182853,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.764232161325929,7.454776342678837,HER2_high
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.877099143161259,4.546999379348131,HER2_low
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.866982510512307,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BVD-523 (BRD:BRD-K28965160-001-01-1),0.886010963707069,5.398114325909374,HER2_mid
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",ISOFLUPREDONE-ACETATE (BRD:BRD-K29173907-001-09-2),0.742540284757057,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLUPREDONE-ACETATE (BRD:BRD-K29173907-001-09-2),0.825252329390388,4.591308404185142,HER2_low
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLUPREDONE-ACETATE (BRD:BRD-K29173907-001-09-2),0.673075281603594,11.642241271184114,HER2_high
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLUPREDONE-ACETATE (BRD:BRD-K29173907-001-09-2),0.777379726808674,5.40356427614107,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,ISOFLUPREDONE-ACETATE (BRD:BRD-K29173907-001-09-2),0.98619893780219,7.454776342678837,HER2_high
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,ISOFLUPREDONE-ACETATE (BRD:BRD-K29173907-001-09-2),0.933146459756,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.571370073286473,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",THIRAM (BRD:BRD-K29254801-001-14-7),0.681979374623281,4.085560624872626,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.601421032065682,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.718681447301909,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.642370659933121,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.692112332185172,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.551145412860695,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.844706834376021,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,THIRAM (BRD:BRD-K29254801-001-14-7),0.578234953264592,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.699562010156128,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.660222794891407,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.963803961059141,5.40356427614107,HER2_mid
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.494025802926401,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.55800021391405,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",THIRAM (BRD:BRD-K29254801-001-14-7),0.531043506360365,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.530961725763379,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.628747749957234,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.546341912588296,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,THIRAM (BRD:BRD-K29254801-001-14-7),0.629203567602356,5.398114325909374,HER2_mid
ACH-000927,BT474,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.421787367770868,10.471726012618872,HER2_high
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",BGT226 (BRD:BRD-K29415052-050-04-8),0.347309153474547,4.085560624872626,HER2_low
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.354715777563649,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.311763496691316,6.273094358271646,HER2_mid
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.345892792708641,6.0496373016547365,HER2_mid
ACH-000117,EFM192A,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.29393651553763,11.393856978544296,HER2_high
ACH-000374,HCC1143,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.448044216051771,5.127798338365821,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.3591258349891,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.402912556742905,5.314957492109641,HER2_mid
ACH-000624,HCC1806,Breast,Breast Ductal Carcinoma In Situ,Breast Ductal Carcinoma In Situ,BGT226 (BRD:BRD-K29415052-050-04-8),0.493066319317066,4.90433958030868,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.448283958318324,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.462207733139193,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.339080061198215,5.40356427614107,HER2_mid
ACH-000711,JIMT1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.367805852432423,8.432587832060696,HER2_high
ACH-000759,MDAMB175VII,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.346742462562072,7.454776342678837,HER2_high
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.463823138052816,4.596684735567345,HER2_mid
ACH-000573,MDAMB436,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",BGT226 (BRD:BRD-K29415052-050-04-8),0.422301977604233,3.871557840445523,HER2_low
ACH-000849,MDAMB468,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.376106737595601,4.546999379348131,HER2_low
ACH-000147,T47D,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.432758407762222,6.285341180473159,HER2_mid
ACH-000097,ZR751,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.358578965466029,6.766449400825998,HER2_mid
ACH-000019,MCF7,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,BGT226 (BRD:BRD-K29415052-050-04-8),0.404351578735373,5.398114325909374,HER2_mid
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.88299788711377,4.591308404185142,HER2_low
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.914458563772132,6.273094358271646,HER2_mid
ACH-000277,HCC1419,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.951935447644541,11.642241271184114,HER2_high
ACH-000352,HCC1428,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.928769208922622,5.314957492109641,HER2_mid
ACH-000223,HCC1937,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.884670544593524,5.580531438155187,HER2_mid
ACH-000276,HCC38,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.895848327323456,7.114356612854375,HER2_mid
ACH-000643,HDQP1,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.940706008073112,5.40356427614107,HER2_mid
ACH-000768,MDAMB231,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,CHLORAMBUCIL (BRD:BRD-K29458283-001-29-9),0.917794735498883,4.596684735567345,HER2_mid
